id,GroupID,Name,Description,IsActive,SortOrder
17445,2372,Пульт ДУ,,1,1000
17446,2372,Аналоговые входы,,1,1000
17447,2372,DSP (эквалайзер и т.д.),,1,1000
17448,2372,Кроссовер,,1,1000
17449,2372,Аналоговые выходы,,1,1000
17450,2372,Аттенюатор,,1,1000
17451,2372,Цвет,,1,1000
17452,2372,Магнитное экранирование,,1,1000
17453,2373,Выходная мощность (RMS),,1,1000
17454,2372,Чувствительность,,1,1000
17455,2373,Количество полос,,1,1000
17456,2372,Выходная мощность,,1,1000
17457,2372,Макс. звуковое давление (SPL),,1,1000
17458,2373,Количество динамиков,,1,1000
17459,2372,Варианты цвета корпуса,,1,1000
17460,2373,Акустическое оформление,,1,1000
17461,2373,Двухканальный усилитель (Bi-amp),,1,1000
17462,2373,Расположение порта фазоинвертора,,1,1000
17463,2373,Диаметр НЧ-динамика (вуфера),,1,1000
17464,2373,Диаметр ВЧ-динамика (твитера),,1,1000
17465,2373,Диаметр СЧ-динамика,,1,1000
17466,2373,Материал корпуса,,1,1000
17467,2373,Размеры колонок,,1,1000
17469,2373,Вес,,1,1000
17471,2374,Симметричные (балансные) входы,,1,1000
17472,2374,Bluetooth,,1,1000
17473,2374,Асимметричные (небалансные) входы,,1,1000
17474,2374,Импеданс симметричных входов,,1,1000
17475,2374,Цифровой вход S/PDIF,,1,1000
17476,2374,Импеданс асимметричных входов,,1,1000
17570,2385,Количество программ,,1,1000
17477,2374,Симметричные (балансные) выходы,,1,1000
17478,2374,Асимметричные (небалансные) выходы,,1,1000
17479,2372,Соотношение сигнал/шум усилителя,,1,1000
17480,2374,Выход на наушники,,1,1000
17481,2375,Комплект поставки,,1,1000
17482,2372,Выходная мощность (СЧ),,1,1000
17483,2377,Тип,,1,1000
17484,2377,Выходные розетки,,1,1000
17485,2377,Общее количество выходных розеток,,1,1000
17486,2377,Входная розетка,,1,1000
17487,2377,Эффективная мощность,,1,1000
17488,2377,Длина шнура питания,,1,1000
17489,2377,Сечение провода,,1,1000
17490,2377,Защитные шторки/крышки на розетках,,1,1000
17491,2377,Кнопка включения/выключения,,1,1000
17492,2377,Раздельные выключатели,,1,1000
17493,2377,Удаленное управление (Wi-Fi),,1,1000
17494,2377,"Монтаж в 19"" стойку",,1,1000
17495,2377,Цвет корпуса,,1,1000
17496,2377,Полная мощность,,1,1000
17497,2377,Крепление к стене,,1,1000
17498,2378,Макс. ток нагрузки,,1,1000
17499,2377,AVR,,1,1000
17500,2378,Защита линий связи,,1,1000
17501,2378,Индикация,,1,1000
17502,2378,USB-порты,,1,1000
17503,2378,Номинальное входное напряжение,,1,1000
17504,2378,Допустимое входное напряжение,,1,1000
17505,2378,Выходное напряжение,,1,1000
17506,2378,Макс. энергия входного импульса,,1,1000
17507,2378,КПД,,1,1000
17508,2378,Макс. входной ток,,1,1000
17509,2378,Защита от перегрева,,1,1000
17510,2378,Защита от КЗ,,1,1000
17511,2378,Защита от повышения напряжения,,1,1000
17512,2378,Степень пыле- и влагозащиты,,1,1000
17513,2378,Пульт ДУ,,1,1000
17514,2379,Высота,,1,1000
17515,2379,Ширина,,1,1000
17516,2379,Глубина,,1,1000
17517,2379,Вес,,1,1000
17518,2378,Макс. ток входной помехи,,1,1000
17519,2378,Степень подавления ВЧ-помех,,1,1000
17520,2378,Хранение кабеля,,1,1000
17521,2380,Тип,,1,1000
17522,2380,Укачивание,,1,1000
17523,2380,Функция ходунков,,1,1000
17524,2380,Складная конструкция,,1,1000
17525,2380,Материал,,1,1000
17526,2380,Регулировка высоты сиденья,,1,1000
17527,2380,Регулировка наклона спинки,,1,1000
17528,2380,Материал сиденья,,1,1000
17529,2380,Регулировка столика,,1,1000
17530,2380,Съёмный поднос,,1,1000
17531,2380,Подстаканник,,1,1000
17532,2380,Перегородка под столиком,,1,1000
17533,2380,Ремни безопасности,,1,1000
17534,2380,Подвес для игрушек,,1,1000
17535,2380,Подножка,,1,1000
17536,2380,Колёса,,1,1000
17537,2380,Корзина,,1,1000
17538,2380,Цвет,,1,1000
17539,2381,Вибрация,,1,1000
17540,2381,Таймер,,1,1000
17541,2381,Музыкальный блок,,1,1000
17542,2381,Пульт дистанционного управления,,1,1000
17543,2380,Съёмный чехол сиденья,,1,1000
17544,2382,Длина,,1,1000
17545,2382,Ширина,,1,1000
17546,2382,Высота,,1,1000
17547,2382,Вес,,1,1000
17548,2382,Длина в сложенном состоянии,,1,1000
17549,2382,Ширина в сложенном состоянии,,1,1000
17550,2382,Высота в сложенном состоянии,,1,1000
17551,2382,Глубина сиденья,,1,1000
17552,2382,Ширина сиденья,,1,1000
17553,2380,Максимальная нагрузка,,1,1000
17554,2381,Количество скоростей качания,,1,1000
17555,2384,Дата выхода на рынок,,1,1000
17557,2385,Тип,,1,1000
17558,2385,Исполнение,,1,1000
17560,2385,Загрузка белья,,1,1000
17562,2385,Петли люка справа,,1,1000
17563,2385,Максимальная загрузка,,1,1000
17564,2385,Максимальная скорость отжима,,1,1000
17565,2385,Цвет,,1,1000
17566,2385,Цвет люка,,1,1000
17567,2385,Класс энергопотребления,,1,1000
17568,2385,Класс стирки,,1,1000
17569,2385,Класс отжима,,1,1000
17571,2386,Объём барабана,,1,1000
17572,2386,Прямой привод,,1,1000
17573,2386,Защита от протечек,,1,1000
17574,2386,Подключение к горячему водоснабжению,,1,1000
17575,2386,Подсветка барабана,,1,1000
17576,2386,Подставка для обуви и шерстяных изделий,,1,1000
17577,2386,Уровень шума при стирке,,1,1000
17578,2386,Уровень шума при отжиме,,1,1000
17579,2385,Метод сушки,,1,1000
17580,2387,Все программы,,1,1000
17581,2387,Самая короткая программа,,1,1000
17582,2387,Предварительная стирка,,1,1000
17583,2387,Удаление пятен,,1,1000
17584,2385,Максимальная загрузка для сушки,,1,1000
17585,2387,Замачивание,,1,1000
17586,2387,Дополнительное полоскание,,1,1000
17587,2387,Легкая глажка (без складок),,1,1000
17588,2387,Обработка паром,,1,1000
17589,2387,Режим экономии времени,,1,1000
17590,2387,Предварительное растворение моющего средства,,1,1000
17591,2387,Автоматическая дозировка моющего средства,,1,1000
17592,2385,Класс сушки,,1,1000
17593,2387,Самоочистка,,1,1000
17594,2388,Инверторная технология,,1,1000
17595,2388,Расход электроэнергии за цикл,,1,1000
17596,2388,Расход воды за цикл,,1,1000
17597,2389,Управление,,1,1000
17598,2388,Годовой расход электроэнергии,,1,1000
17599,2389,Пользовательские программы,,1,1000
17600,2388,Годовой расход воды,,1,1000
17601,2387,Специальные программы,,1,1000
17602,2389,Индикация,,1,1000
17603,2389,Звуковой сигнал,,1,1000
17604,2389,Индикация ошибок,,1,1000
17605,2389,Таймер отложенного старта,,1,1000
17606,2389,Блокировка от детей,,1,1000
17607,2389,Сопряжение со смартфоном,,1,1000
17608,2390,Ширина,,1,1000
17609,2390,Глубина,,1,1000
17610,2387,Контроль сушки по влажности,,1,1000
17611,2390,Высота,,1,1000
17612,2390,Глубина с люком,,1,1000
17613,2390,Вес,,1,1000
17614,2388,Расход электроэнергии (стирка+сушка),,1,1000
17615,2388,Расход воды (стирка+сушка),,1,1000
17616,2386,Уровень шума при сушке,,1,1000
17617,2388,Годовой расход электроэнергии (стирка+сушка),,1,1000
17618,2388,Годовой расход воды (стирка+сушка),,1,1000
17619,2391,Высота,,1,1000
17620,2391,Ширина,,1,1000
17621,2391,Глубина,,1,1000
17622,2387,Оригинальные функции,,1,1000
17623,2386,Уникальная конструкция,,1,1000
17624,2393,Тип,,1,1000
17625,2394,Вес,,1,1000
17626,2394,Длина,,1,1000
17627,2393,Работа от аккумулятора,,1,1000
17628,2394,Ширина,,1,1000
17629,2394,Высота,,1,1000
17630,2395,Тип,,1,1000
17631,2395,Макс. размер ноутбука,,1,1000
17632,2395,Целевая аудитория,,1,1000
17633,2395,Цвет,,1,1000
17634,2395,"Пыле-, влаго-, ударопрочность",,1,1000
17635,2395,Световозвращающие нашивки,,1,1000
17636,2396,Органайзер,,1,1000
17637,2396,Отделение для планшета,,1,1000
17638,2396,Внутренние карманы,,1,1000
17639,2396,Карман для мобильного телефона,,1,1000
17640,2395,Материал,,1,1000
17641,2397,Макс. длина устройства,,1,1000
17642,2397,Макс. ширина устройства,,1,1000
17643,2397,Макс. толщина устройства,,1,1000
17644,2398,Высота,,1,1000
17645,2398,Ширина,,1,1000
17646,2398,Глубина,,1,1000
17647,2398,Вес,,1,1000
17648,2395,Функциональные особенности,,1,1000
17649,2400,Тип,,1,1000
17650,2400,Назначение,,1,1000
17651,2400,Материал,,1,1000
17652,2400,Цвет,,1,1000
17653,2400,Отделение для ноутбука,,1,1000
17654,2400,Отделение для штатива,,1,1000
17655,2400,"Пыле-, влаго-, ударопрочность",,1,1000
17656,2400,Световозвращающие нашивки,,1,1000
17657,2401,Макс. длина устройства,,1,1000
18508,2561,Высота,,1,1000
17658,2401,Макс. ширина устройства,,1,1000
17659,2401,Макс. толщина устройства,,1,1000
17660,2402,Высота,,1,1000
17661,2402,Ширина,,1,1000
17662,2402,Глубина,,1,1000
17663,2402,Вес,,1,1000
17664,2400,Совместимость с техникой,,1,1000
17665,2403,Тип,,1,1000
17666,2403,Назначение,,1,1000
17667,2403,Материал,,1,1000
17668,2403,Цвет,,1,1000
17669,2404,Длина,,1,1000
17670,2404,Ширина,,1,1000
17671,2404,Высота,,1,1000
17672,2404,Вес,,1,1000
17673,2386,Объём резервуара для воды,,1,1000
17674,2406,Тип,,1,1000
17675,2406,Форма клинка,,1,1000
17676,2406,Длина клинка,,1,1000
17677,2406,Назначение,,1,1000
17678,2406,Марка стали,,1,1000
17679,2406,Серрейтор,,1,1000
17680,2406,Отделка рукояти,,1,1000
17681,2406,Ширина клинка,,1,1000
17682,2406,Цвет рукояти,,1,1000
17683,2406,Количество инструментов,,1,1000
17684,2406,Фиксатор,,1,1000
17685,2408,Большое лезвие,,1,1000
17686,2406,Тип фиксатора,,1,1000
17687,2408,Открывалка для бутылок,,1,1000
17688,2408,Консервный нож,,1,1000
17689,2408,Малое лезвие,,1,1000
17690,2408,Отвертка,,1,1000
17691,2408,Инструмент для чистки апельсина,,1,1000
17692,2408,Маленькая отвертка,,1,1000
17693,2408,Инструмент для зачистки проводов,,1,1000
17694,2408,Штопор,,1,1000
17695,2408,Нож для потрошения,,1,1000
17696,2408,Пила по дереву,,1,1000
17697,2408,Нож для писем и бумаги,,1,1000
17698,2408,Кольцо для ключей,,1,1000
17699,2408,Пилка для ногтей,,1,1000
17700,2408,Пинцет,,1,1000
17701,2408,Тонкая отвертка,,1,1000
17702,2408,Инструмент для чистки ногтей,,1,1000
17703,2408,Зубочистка,,1,1000
17704,2408,Крестовая отвертка,,1,1000
17705,2408,Шило,,1,1000
17706,2408,Стамеска,,1,1000
17707,2408,Развертка,,1,1000
17708,2408,Инструмент для обжатия проводов,,1,1000
17709,2408,Ножницы,,1,1000
17710,2408,Многоцелевой крюк,,1,1000
17711,2408,Инструмент для удаления кутикул,,1,1000
17712,2408,Клипса,,1,1000
17713,2408,Надфиль,,1,1000
17714,2408,Пила по металлу,,1,1000
17715,2408,Клещи,,1,1000
17716,2408,Шариковая ручка,,1,1000
17717,2408,Ушко для шитья,,1,1000
17718,2408,Булавка,,1,1000
17719,2408,Кернер,,1,1000
17720,2408,Лезвие для чистки рыбы,,1,1000
17721,2408,Наконечник для рыболовного крючка,,1,1000
17722,2408,Линейка,,1,1000
17723,2408,Плоскогубцы,,1,1000
17724,2408,Кусачки,,1,1000
17725,2408,Проволкорез,,1,1000
17726,2408,Увеличительное стекло,,1,1000
17727,2408,Биты,,1,1000
17728,2408,Инструмент для выбивания стекла,,1,1000
17729,2408,Инструмент для распиливания небьющегося стекла,,1,1000
17730,2408,Резак ремней безопасности,,1,1000
17731,2408,Нейлоновый шнур,,1,1000
17732,2408,Фонарь,,1,1000
17733,2408,Щипчики для ногтей,,1,1000
17734,2408,Приспособление для сгибания проволоки,,1,1000
17736,2408,Орехокол,,1,1000
17738,2408,Гайковёрт,,1,1000
17740,2408,Инструмент для отжатия скоб,,1,1000
17742,2408,Парусная игла,,1,1000
17744,2408,Соединительная скоба,,1,1000
17746,2408,Приспособление для вязания морских узлов,,1,1000
17747,2408,Свайка,,1,1000
17748,2408,Вилка,,1,1000
17749,2408,Ложка,,1,1000
17750,2408,Ударный молоточек,,1,1000
17751,2408,Инструмент для извлечения замятых гильз,,1,1000
17752,2408,Скребок,,1,1000
17753,2408,Ключи,,1,1000
17754,2408,Напильник,,1,1000
17755,2408,Двухступенчатый рычаг,,1,1000
17756,2408,Резак фольги,,1,1000
17757,2409,Тип,,1,1000
17758,2409,Тип уничтожителя насекомых,,1,1000
17759,2409,Исполнение,,1,1000
17760,2409,Цвет корпуса,,1,1000
17761,2409,Металлический корпус,,1,1000
17762,2409,Совмещенный со светильником,,1,1000
17763,2410,Питание,,1,1000
17764,2410,Сертификат защиты,,1,1000
17765,2409,Тип отпугивателя,,1,1000
17766,2411,Длина,,1,1000
17767,2411,Ширина,,1,1000
17768,2411,Высота,,1,1000
17769,2411,Вес,,1,1000
17770,2410,Площадь защиты,,1,1000
17771,2410,Мощность,,1,1000
17772,2409,Быстрое обслуживание поддона,,1,1000
17773,2410,Количество ламп,,1,1000
17774,2408,Гвоздодер,,1,1000
17775,2414,Тип,,1,1000
17776,2414,Мощность,,1,1000
17777,2414,Объем чаши,,1,1000
17778,2414,Комплектация,,1,1000
17779,2414,Таймер,,1,1000
17780,2414,Режим подогрева,,1,1000
17781,2414,Управление со смартфона,,1,1000
17782,2414,Цвет,,1,1000
17783,2415,Количество каналов усиления,,1,1000
17784,2415,Цвет,,1,1000
17785,2416,Мощность на канал при 4 Ом,,1,1000
17786,2416,Мощность на канал при 2 Ом,,1,1000
17787,2416,Нижняя граница частотного диапазона,,1,1000
17788,2416,Верхняя граница част. диапазона,,1,1000
17789,2416,Коэффициент гармонических искажений (THD+N),,1,1000
17790,2416,Соотношение сигнал/шум (SNR),,1,1000
17791,2417,Линейные аудиовходы,,1,1000
17792,2417,Аудиовыходы,,1,1000
17793,2418,Ширина,,1,1000
17794,2414,Объем резервуара для воды,,1,1000
17795,2418,Высота,,1,1000
17796,2418,Глубина,,1,1000
17797,2419,Ширина,,1,1000
17798,2419,Глубина,,1,1000
17799,2419,Высота,,1,1000
17800,2419,Вес,,1,1000
17801,2416,Кроссовер,,1,1000
17802,2418,Вес,,1,1000
17803,2417,Выходы предусилителя (Pre Outs),,1,1000
17804,2415,Выходы на акустику,,1,1000
17805,2416,Мощность на канал при 8 Ом,,1,1000
17806,2421,Питание,,1,1000
17807,2421,Полировальная машина,,1,1000
17808,2421,Потребляемая мощность,,1,1000
17809,2421,Частота вращения (холостой ход),,1,1000
17810,2421,Резьба шпинделя,,1,1000
17811,2421,Диаметр диска,,1,1000
17812,2421,Вес,,1,1000
17813,2421,Выходная мощность,,1,1000
17814,2422,Блокировка шпинделя,,1,1000
17815,2422,Регулировка скорости оборотов,,1,1000
17816,2422,Пылеотвод,,1,1000
17817,2423,Кейс,,1,1000
17818,2422,Бесщеточный двигатель,,1,1000
17819,2422,Плавный пуск,,1,1000
17820,2422,Быстрая замена диска,,1,1000
17821,2422,"""Константная"" электроника",,1,1000
17822,2422,Индикация уровня заряда батареи,,1,1000
17823,2423,Аккумулятор в комплекте,,1,1000
17824,2423,Дополнительный аккумулятор,,1,1000
17825,2421,Длина шнура питания,,1,1000
17826,2423,Зарядное устройство,,1,1000
17827,2423,Боковая рукоятка,,1,1000
17828,2423,Комплект поставки,,1,1000
17829,2424,Тип,,1,1000
17830,2424,Напряжение,,1,1000
17831,2424,Ёмкость,,1,1000
17832,2422,Остановка при заклинивании,,1,1000
17833,2424,Время зарядки,,1,1000
17834,2426,Тип,,1,1000
17835,2426,Уровень секретности,,1,1000
17836,2426,Размер частиц,,1,1000
17837,2426,Емкость корзины,,1,1000
17838,2426,Режим работы,,1,1000
17839,2426,Способ резки,,1,1000
17840,2426,Подача,,1,1000
17841,2426,Уровень шума,,1,1000
17842,2426,Цвет,,1,1000
17843,2427,Управление,,1,1000
17844,2427,Индикация,,1,1000
17845,2427,Индикация нагрузки,,1,1000
17846,2427,Индикатор полной корзины,,1,1000
17847,2428,Рабочий цикл,,1,1000
17848,2428,Производительность,,1,1000
17849,2428,Уничтожение пластиковых карт,,1,1000
18509,2561,Вес,,1,1000
17850,2426,Ширина загрузки,,1,1000
17851,2428,Уничтожение CD/DVD,,1,1000
17852,2428,Уничтожение скрепок,,1,1000
17853,2428,Уничтожение жестких дисков,,1,1000
17854,2426,Скорость уничтожения,,1,1000
17855,2428,Защита от перегрева,,1,1000
17856,2429,Длина,,1,1000
17857,2429,Ширина,,1,1000
17858,2429,Высота,,1,1000
17859,2428,Реверс,,1,1000
17860,2428,Автостарт/автостоп,,1,1000
17861,2429,Вес,,1,1000
17862,2428,Автоподача бумаги,,1,1000
17863,2428,Технология SafeSense,,1,1000
17864,2428,Защита от затора,,1,1000
17865,2431,Тип,,1,1000
17866,2431,Материал,,1,1000
17867,2431,Объем,,1,1000
17868,2431,Диаметр,,1,1000
17869,2431,Высота,,1,1000
17870,2431,Крышка в комплекте,,1,1000
17871,2431,Цвет,,1,1000
17872,2431,Совместимость с конфорками,,1,1000
17873,2431,Пригодность для посудомоечной машины,,1,1000
17874,2431,Ручка,,1,1000
17875,2431,Пригодность для духовки,,1,1000
17876,2431,Пригодность для микроволновых печей,,1,1000
17877,2431,Вес,,1,1000
17878,2433,Технология печати,,1,1000
17879,2433,Скорость печати,,1,1000
17880,2433,Функция копирования,,1,1000
17881,2433,Скорость передачи данных,,1,1000
17882,2433,Беспроводная трубка,,1,1000
17883,2433,Определитель номера,,1,1000
17884,2433,ЖК-экран,,1,1000
17885,2433,Цвет,,1,1000
17886,2434,Приём при отсутствии бумаги,,1,1000
17887,2434,Передача из памяти,,1,1000
17888,2434,Рассылка,,1,1000
17889,2434,Автоподача,,1,1000
17890,2434,Приёмный лоток,,1,1000
17891,2434,Обрезка бумаги,,1,1000
17892,2434,Цифровой автоответчик,,1,1000
17893,2434,Дуплексный спикерфон,,1,1000
17894,2434,Однокнопочный набор,,1,1000
17895,2434,Ускоренный набор,,1,1000
17896,2435,Ширина,,1,1000
17897,2435,Высота,,1,1000
17898,2435,Глубина,,1,1000
17899,2435,Вес,,1,1000
17900,2437,Тип,,1,1000
17901,2437,Объём,,1,1000
17902,2437,Время сохранения тепла,,1,1000
17903,2437,USB-подогрев,,1,1000
17904,2437,Материал колбы,,1,1000
17905,2437,Материал корпуса,,1,1000
17906,2437,Закрытие,,1,1000
17907,2437,Ручка,,1,1000
17908,2437,Для детей,,1,1000
17909,2437,Цвет,,1,1000
17910,2438,Высота,,1,1000
17911,2438,Диаметр,,1,1000
17912,2438,Вес,,1,1000
17913,2439,Дополнительные термокружки в комплекте,,1,1000
17914,2439,Ложка в комплекте,,1,1000
17915,2439,Дополнительная чашка,,1,1000
17916,2439,Контейнеры для пищи,,1,1000
17917,2439,Плечевой ремень,,1,1000
17918,2439,Карабин,,1,1000
17919,2439,Чехол в комплекте,,1,1000
17920,2440,Тип,,1,1000
17921,2440,Спиннинг,,1,1000
17922,2440,Тест,,1,1000
17923,2440,Длина,,1,1000
17924,2440,Тубус или чехол в комплекте,,1,1000
17925,2440,Материал удилища,,1,1000
17926,2440,Материал ручки,,1,1000
17927,2440,Вес,,1,1000
17928,2441,Конструкция,,1,1000
17929,2441,Количество секций,,1,1000
17930,2441,Строй удилища,,1,1000
17931,2440,Длина в сложенном виде,,1,1000
17932,2443,Тип,,1,1000
17933,2443,Материал корпуса,,1,1000
17934,2443,Подсветка,,1,1000
17935,2443,Цвет,,1,1000
17936,2445,Диаметр,,1,1000
17937,2443,Уровень шума,,1,1000
17938,2443,Количество лучей,,1,1000
17939,2445,Толщина,,1,1000
17940,2445,Вес,,1,1000
17941,2443,Время вращения,,1,1000
17942,2443,Особенности,,1,1000
17943,2443,Класс подшипников,,1,1000
17944,2446,Беспроводной утюг,,1,1000
17945,2446,Тип утюга,,1,1000
17946,2446,Подошва,,1,1000
17947,2446,Максимальная мощность,,1,1000
17948,2446,Технология подошвы,,1,1000
17949,2446,Цвет корпуса,,1,1000
17950,2448,Автоматическое сматывание шнура,,1,1000
17951,2448,Спрей,,1,1000
17952,2448,Длина сетевого шнура,,1,1000
17953,2448,Объём резервуара для воды,,1,1000
17954,2449,Длина,,1,1000
17955,2449,Ширина,,1,1000
17956,2449,Высота,,1,1000
17957,2449,Вес утюга,,1,1000
17958,2450,Постоянная подача пара,,1,1000
17959,2450,Регулировка подачи пара,,1,1000
17960,2447,Дата выхода на рынок,,1,1000
17961,2450,Паровой удар,,1,1000
17962,2450,Вертикальное отпаривание,,1,1000
17963,2451,Оптимальная температура для всех тканей,,1,1000
17964,2451,Система защиты от накипи,,1,1000
17965,2451,Автоматическое отключение,,1,1000
17966,2451,Дистанционное управление,,1,1000
17967,2452,Гладильная доска,,1,1000
17968,2451,Противокапельная система,,1,1000
17969,2452,Насадка для деликатных тканей,,1,1000
17970,2452,Мерный стаканчик,,1,1000
17971,2450,Время нагрева воды,,1,1000
17972,2448,Длина шланга,,1,1000
17973,2449,Общий вес,,1,1000
17974,2450,Давление пара,,1,1000
17975,2453,Тип,,1,1000
17976,2453,Ламповый,,1,1000
17977,2453,Оцифровка записи,,1,1000
17978,2453,Фильтр инфранизких частот,,1,1000
17979,2453,Плавная регулировка сопротивления,,1,1000
17980,2453,Цвет,,1,1000
17981,2454,Входное сопротивление,,1,1000
17982,2454,Входная емкость,,1,1000
17983,2454,Максимальное усиление MM,,1,1000
17984,2454,Максимальное усиление MC,,1,1000
17985,2454,Выходное напряжение,,1,1000
17986,2453,Используемые компоненты,,1,1000
17987,2454,Соотношение сигнал/шум MM,,1,1000
17988,2454,Соотношение сигнал/шум MC,,1,1000
17989,2454,Коэффициент гармоник MM,,1,1000
17990,2454,Коэффициент гармоник MC,,1,1000
17991,2454,Точность RIAA-характеристики,,1,1000
17992,2454,Дополнительные характеристики,,1,1000
17993,2455,Аудиовыход RCA,,1,1000
17994,2455,Аудиовход RCA,,1,1000
17995,2455,Аудиовход 3.5 мм,,1,1000
17996,2455,Аудиовход XLR,,1,1000
17997,2456,Дата выхода на рынок,,1,1000
17998,2455,Аудиовыход XLR,,1,1000
17999,2455,Оптический аудиовыход,,1,1000
18000,2455,USB,,1,1000
18001,2453,АЦП,,1,1000
18002,2457,Ширина,,1,1000
18003,2457,Высота,,1,1000
18004,2457,Глубина,,1,1000
18005,2457,Вес,,1,1000
18006,2454,Усиление,,1,1000
18007,2455,Выход на наушники,,1,1000
18008,2458,Монтаж,,1,1000
18009,2458,Конструкция,,1,1000
18010,2458,Умный унитаз,,1,1000
18011,2458,Подвод воды,,1,1000
18012,2458,Выпуск,,1,1000
18013,2458,Безободковый,,1,1000
18014,2458,Автоматический смыв,,1,1000
18015,2458,Антибактериальное покрытие,,1,1000
18016,2458,Материал сиденья,,1,1000
18017,2458,Функция биде,,1,1000
18018,2458,Цвет,,1,1000
18019,2460,Бачок,,1,1000
18020,2460,Бачок для чистящей жидкости,,1,1000
18021,2460,Инсталляция,,1,1000
18022,2460,Сиденье,,1,1000
18023,2460,Пневмокрышка (с микролифтом),,1,1000
18024,2460,Кнопка смыва,,1,1000
18025,2461,Ширина,,1,1000
18026,2461,Глубина,,1,1000
18027,2461,Высота,,1,1000
18028,2461,Вес,,1,1000
18029,2458,Слив,,1,1000
18030,2462,Гигиеническая мойка,,1,1000
18031,2462,Гидромассаж,,1,1000
18032,2462,Сушка,,1,1000
18033,2462,Подогрев сиденья,,1,1000
18034,2462,Автоподъем/опускание крышки,,1,1000
18035,2462,Дистанционное управление,,1,1000
18036,2462,Подсветка,,1,1000
18037,2463,Количество точек матрицы,,1,1000
18038,2463,Тип матрицы,,1,1000
18039,2463,Дальность ИК-подсветки,,1,1000
18040,2463,Количество ИК-светодиодов,,1,1000
18041,2463,Максимальное разрешение снимка,,1,1000
18042,2463,Разрешения видеосъемки,,1,1000
18043,2463,Пыле- и влагозащита,,1,1000
18044,2463,Рабочая температура,,1,1000
18045,2464,Угол обзора,,1,1000
18046,2464,Фокусное расстояние,,1,1000
18047,2465,Серийная съемка,,1,1000
18048,2465,Чувствительность датчика движения,,1,1000
18049,2465,Скорость срабатывания,,1,1000
18050,2465,Запись по расписанию,,1,1000
18051,2465,Запись звука,,1,1000
18052,2465,Наложение даты и времени,,1,1000
18053,2465,Интерфейсы,,1,1000
18054,2465,Диагональ экрана,,1,1000
18055,2466,Поддержка карт памяти,,1,1000
18056,2466,Максимальный объем внешней памяти,,1,1000
18057,2467,Источник питания,,1,1000
18058,2467,Количество батареек,,1,1000
18059,2467,Время работы в режиме ожидания,,1,1000
18060,2468,Длина,,1,1000
18061,2468,Ширина,,1,1000
18062,2468,Высота,,1,1000
18063,2465,Отправка данных через GSM-модуль,,1,1000
18064,2463,Дальность срабатывания,,1,1000
18065,2464,Светосила,,1,1000
18066,2468,Вес,,1,1000
18067,2465,Комплектация,,1,1000
18068,2466,Количество изображений,,1,1000
18069,2470,Питание,,1,1000
18070,2470,Мощность,,1,1000
18071,2470,Тип,,1,1000
18072,2470,Рабочий ход (глубина),,1,1000
18073,2470,Частота вращения (холостой ход),,1,1000
18074,2470,Вес,,1,1000
18075,2471,Диаметр хвостовика фрезы,,1,1000
18076,2471,Подсветка рабочей зоны,,1,1000
18077,2471,Подключение к пылесосу,,1,1000
18078,2471,Защитный щиток,,1,1000
18079,2471,Регулировка оборотов,,1,1000
18080,2471,"""Константная"" электроника",,1,1000
18081,2471,Блокировка шпинделя,,1,1000
18082,2472,Кейс,,1,1000
18083,2472,Фрезы,,1,1000
18084,2472,Цанговые патроны,,1,1000
18085,2472,Копировальная втулка,,1,1000
18086,2472,Центрирующий штифт,,1,1000
18087,2472,Переходник для пылесоса,,1,1000
18088,2472,Ключи,,1,1000
18089,2472,Параллельный упор,,1,1000
18090,2472,Пылесборник,,1,1000
18091,2472,Угольные щётки,,1,1000
18092,2472,Комплектация,,1,1000
18093,2470,Цвет,,1,1000
18094,2471,Револьверный механизм,,1,1000
18095,2471,Плавный пуск двигателя,,1,1000
18096,2471,Защита двигателя,,1,1000
18097,2472,Опорный угольник,,1,1000
18098,2473,Тип,,1,1000
18099,2473,Напряжение,,1,1000
18100,2472,Аккумулятор,,1,1000
18101,2471,Бесщеточный двигатель,,1,1000
18102,2473,Ёмкость,,1,1000
18103,2476,Исполнение,,1,1000
18104,2476,Цвет,,1,1000
18105,2476,Мощность,,1,1000
18106,2476,Объем чаши,,1,1000
18107,2476,Материал корпуса,,1,1000
18108,2477,Съемная чаша,,1,1000
18109,2477,Таймер,,1,1000
18110,2477,Смотровое окно,,1,1000
18111,2477,Фильтр против запаха,,1,1000
18112,2477,Регулировка температуры,,1,1000
18113,2477,Отделение для хранения шнура,,1,1000
18114,2476,Вес картофеля,,1,1000
18115,2478,Категория,,1,1000
18116,2478,Количество фильтров/картриджей,,1,1000
18117,2478,Применение,,1,1000
18118,2478,Тип фильтра(ов),,1,1000
18119,2478,Процессы,,1,1000
18120,2480,Производительность,,1,1000
18121,2480,Ресурс фильтрующего модуля,,1,1000
18122,2480,Общий объем,,1,1000
18123,2481,Длина,,1,1000
18124,2481,Ширина,,1,1000
18125,2481,Высота,,1,1000
18126,2478,Индикация,,1,1000
18127,2478,Использование для горячей воды,,1,1000
18128,2478,Цвет,,1,1000
18129,2482,Помпа,,1,1000
18130,2483,Мощность,,1,1000
18131,2483,Вес выпечки,,1,1000
18132,2483,Форма выпечки,,1,1000
18133,2483,Материал корпуса,,1,1000
18134,2483,Цвет,,1,1000
18135,2484,Комплект поставки,,1,1000
18136,2485,Регулировка веса выпечки,,1,1000
